Dataset,Site,Tissue,cX project name,Slide,Condition,Platform,Pixel_Size,Nuclear_marker used for cell segmentation,Membrane_markers used for segmentation,FOV,Region,Region_sizeX,Region_sizeY,Region_coordX,Region_coordY
Validation,BIDMC,DLBCL,CCPA-250915-15,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,5.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A05,1536,1536,9821,23003
Validation,BIDMC,DLBCL,CCPA-250915-15,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,6.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A06,1536,1536,9821,24539
Validation,BIDMC,DLBCL,CCPA-250915-15,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,7.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A07,1536,1536,11357,24539
Validation,BIDMC,DLBCL,CCPA-250915-15,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,8.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A08,1536,1536,11357,23003
Validation,BIDMC,DLBCL,CCPA-250915-16,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,9.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A01,1536,1536,16796,11164
Validation,BIDMC,DLBCL,CCPA-250915-16,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,10.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A02,1536,1536,16796,12700
Validation,BIDMC,DLBCL,CCPA-250915-16,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,11.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A03,1536,1536,18332,12700
Validation,BIDMC,DLBCL,CCPA-250915-16,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,12.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV1, A04,1536,1536,18332,11164
Validation,BIDMC,DLBCL,CCPA-250915-16,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,13.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A05,1536,1536,7041,16032
Validation,BIDMC,DLBCL,CCPA-250915-16,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,14.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A06,1536,1536,7041,17568
Validation,BIDMC,DLBCL,CCPA-250915-16,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,15.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A07,1536,1536,8577,17568
Validation,BIDMC,DLBCL,CCPA-250915-16,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,16.5,[0] #DAPI,"[2, 6, 12, 27] #CD45, CD11b, HLA-DR, Cytokeratin",FOV2, A08,1536,1536,8577,16032
Validation,Roche,Tonsil,CCPA-250915-17,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A01,3584,2048,14495,6499
Validation,Roche,Tonsil,CCPA-250915-17,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A02,3584,2048,14495,8547
Validation,Roche,Tonsil,CCPA-250915-17,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A03,3584,2048,18079,8547
Validation,Roche,Tonsil,CCPA-250915-17,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A04,3584,2048,18079,6499
Validation,Roche,Tonsil,CCPA-250915-17,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A05,3584,2048,6491,5000
Validation,Roche,Tonsil,CCPA-250915-17,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A06,3584,2048,6491,7048
Validation,Roche,Tonsil,CCPA-250915-17,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A07,3584,2048,10075,7048
Validation,Roche,Tonsil,CCPA-250915-17,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A08,3584,2048,10075,5000
Validation,Roche,Tonsil,CCPA-250915-18,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A01,3584,2048,14502,9502
Validation,Roche,Tonsil,CCPA-250915-18,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A02,3584,2048,14502,11550
Validation,Roche,Tonsil,CCPA-250915-18,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A03,3584,2048,18086,11550
Validation,Roche,Tonsil,CCPA-250915-18,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A04,3584,2048,18086,9502
Validation,Roche,Tonsil,CCPA-250915-18,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A05,3584,2048,6006,7479
Validation,Roche,Tonsil,CCPA-250915-18,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A06,3584,2048,6006,9527
Validation,Roche,Tonsil,CCPA-250915-18,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A07,3584,2048,9590,9527
Validation,Roche,Tonsil,CCPA-250915-18,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A08,3584,2048,9590,7479
Validation,Roche,Tonsil,CCPA-250915-19,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A01,3584,2048,14494,11037
Validation,Roche,Tonsil,CCPA-250915-19,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A02,3584,2048,14494,8989
Validation,Roche,Tonsil,CCPA-250915-19,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A03,3584,2048,18078,8989
Validation,Roche,Tonsil,CCPA-250915-19,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A04,3584,2048,18078,11037
Validation,Roche,Tonsil,CCPA-250915-19,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A05,3584,2048,6017,7495
Validation,Roche,Tonsil,CCPA-250915-19,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A06,3584,2048,6017,9543
Validation,Roche,Tonsil,CCPA-250915-19,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A07,3584,2048,9601,9543
Validation,Roche,Tonsil,CCPA-250915-19,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A08,3584,2048,9601,7495
Validation,ASTAR,Tonsil,CCPA-250915-2,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV1, A01,3584,2560,6689,34426
Validation,ASTAR,Tonsil,CCPA-250915-2,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV1, A02,3584,2560,6689,36986
Validation,ASTAR,Tonsil,CCPA-250915-2,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV1, A03,3584,2560,10273,36986
Validation,ASTAR,Tonsil,CCPA-250915-2,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV1, A04,3584,2560,10273,34426
Validation,ASTAR,Tonsil,CCPA-250915-2,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV2, A05,3584,2560,23689,21402
Validation,ASTAR,Tonsil,CCPA-250915-2,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV2, A06,3584,2560,23689,23962
Validation,ASTAR,Tonsil,CCPA-250915-2,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV2, A07,3584,2560,27273,23962
Validation,ASTAR,Tonsil,CCPA-250915-2,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[2, 13, 15] # CD31, HLA-DR, CK ",FOV2, A08,3584,2560,27273,21402
Validation,Roche,Tonsil,CCPA-250915-20,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A01,3584,2048,14489,7502
Validation,Roche,Tonsil,CCPA-250915-20,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A02,3584,2048,14489,9550
Validation,Roche,Tonsil,CCPA-250915-20,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A03,3584,2048,18073,9550
Validation,Roche,Tonsil,CCPA-250915-20,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A04,3584,2048,18073,7502
Validation,Roche,Tonsil,CCPA-250915-20,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A05,3584,2048,5501,7561
Validation,Roche,Tonsil,CCPA-250915-20,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A06,3584,2048,5501,9609
Validation,Roche,Tonsil,CCPA-250915-20,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A07,3584,2048,9085,9609
Validation,Roche,Tonsil,CCPA-250915-20,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A08,3584,2048,9085,7561
Validation,Roche,Intestine,CCPA-250915-21,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A01,2560,1536,17518,29482
Validation,Roche,Intestine,CCPA-250915-21,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A02,2560,1536,17518,31018
Validation,Roche,Intestine,CCPA-250915-21,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A03,2560,1536,20078,31018
Validation,Roche,Intestine,CCPA-250915-21,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A04,2560,1536,20078,29482
Validation,Roche,Intestine,CCPA-250915-21,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A05,2560,1536,23980,32503
Validation,Roche,Intestine,CCPA-250915-21,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A06,2560,1536,23980,34039
Validation,Roche,Intestine,CCPA-250915-21,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A07,2560,1536,26540,34039
Validation,Roche,Intestine,CCPA-250915-21,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A08,2560,1536,26540,32503
Validation,Roche,Intestine,CCPA-250915-22,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A01,2560,1536,16973,31156
Validation,Roche,Intestine,CCPA-250915-22,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A02,2560,1536,16973,32692
Validation,Roche,Intestine,CCPA-250915-22,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A03,2560,1536,19533,32692
Validation,Roche,Intestine,CCPA-250915-22,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A04,2560,1536,19533,31156
Validation,Roche,Intestine,CCPA-250915-22,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A05,2560,1536,23032,35493
Validation,Roche,Intestine,CCPA-250915-22,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A06,2560,1536,23032,37029
Validation,Roche,Intestine,CCPA-250915-22,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A07,2560,1536,25592,37029
Validation,Roche,Intestine,CCPA-250915-22,1,"20 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A08,2560,1536,25592,35493
Validation,Roche,Intestine,CCPA-250915-23,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A01,2560,1536,10518,30714
Validation,Roche,Intestine,CCPA-250915-23,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A02,2560,1536,10518,32250
Validation,Roche,Intestine,CCPA-250915-23,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A03,2560,1536,13078,32250
Validation,Roche,Intestine,CCPA-250915-23,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A04,2560,1536,13078,30714
Validation,Roche,Intestine,CCPA-250915-23,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A05,2560,1536,3498,33499
Validation,Roche,Intestine,CCPA-250915-23,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A06,2560,1536,3498,35035
Validation,Roche,Intestine,CCPA-250915-23,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A07,2560,1536,6058,35035
Validation,Roche,Intestine,CCPA-250915-23,2,"40 min Tris/EDTA (pH 9.0), 4C O/N",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A08,2560,1536,6058,33499
Validation,Roche,Intestine,CCPA-250915-24,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A01,2560,1536,16018,31688
Validation,Roche,Intestine,CCPA-250915-24,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A02,2560,1536,16018,33224
Validation,Roche,Intestine,CCPA-250915-24,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A03,2560,1536,18578,33224
Validation,Roche,Intestine,CCPA-250915-24,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV1, A04,2560,1536,18578,31688
Validation,Roche,Intestine,CCPA-250915-24,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A05,2560,1536,22531,35519
Validation,Roche,Intestine,CCPA-250915-24,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A06,2560,1536,22531,37055
Validation,Roche,Intestine,CCPA-250915-24,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A07,2560,1536,25091,37055
Validation,Roche,Intestine,CCPA-250915-24,4,"20 min Citraconic Anhydride (pH 7.4), 25C 1h",PhenoCycler-Fusion,0.5,[0] #DAPI,"[1,2,3,4,5,6,11,13] # CD45, CD8, CD3, CD4, CD20, CD34, Vimentin, Pan-Cytokeratin",FOV2, A08,2560,1536,25091,35519
Validation,UKentucky,Tonsil,CCPA-250915-25,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A01,3072,3072,25030,2265
Validation,UKentucky,Tonsil,CCPA-250915-25,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A02,3072,3072,25030,5337
Validation,UKentucky,Tonsil,CCPA-250915-25,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A03,3072,3072,28102,5337
Validation,UKentucky,Tonsil,CCPA-250915-25,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV1, A04,3072,3072,28102,2265
Validation,UKentucky,Tonsil,CCPA-250915-25,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A05,3072,3072,34552,1917
Validation,UKentucky,Tonsil,CCPA-250915-25,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A06,3072,3072,34552,4989
Validation,UKentucky,Tonsil,CCPA-250915-25,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A07,3072,3072,37624,4989
Validation,UKentucky,Tonsil,CCPA-250915-25,3,"10 min Tris/EDTA (pH 9.0), 4C O/N",Lunaphore_COMET,0.23,[0] #DAPI,"[9, 15, 21] # CD45, SMA, CK",FOV2, A08,3072,3072,37624,1917
